"ID","split"
26791,"train"
26792,"validation"
26793,"test"
26794,"validation"
26795,"train"
26796,"train"
26797,"train"
26798,"train"
26799,"train"
26800,"train"
26801,"train"
26802,"train"
26803,"train"
26804,"validation"
26805,"train"
26806,"test"
26807,"train"
26808,"validation"
26809,"test"
26810,"train"
26811,"validation"
26812,"train"
26813,"train"
26814,"test"
26815,"test"
26816,"validation"
26817,"test"
26818,"train"
26819,"train"
26820,"train"
26821,"train"
26822,"test"
26823,"train"
26824,"test"
26825,"validation"
26826,"test"
26827,"validation"
26828,"validation"
26829,"train"
26830,"train"
26831,"train"
26832,"test"
26833,"train"
26834,"train"
26835,"test"
26836,"train"
26837,"validation"
26838,"validation"
26839,"train"
26840,"train"
26841,"train"
26842,"validation"
26843,"train"
26844,"validation"
26845,"validation"
26846,"train"
26847,"test"
26848,"test"
26849,"validation"
26850,"train"
26851,"validation"
26852,"validation"
26853,"test"
26854,"train"
26855,"test"
26856,"validation"
26857,"test"
26858,"validation"
26859,"train"
26860,"train"
26861,"test"
26862,"train"
26863,"train"
26864,"train"
26865,"train"
26866,"train"
26867,"train"
26868,"test"
26869,"validation"
26870,"validation"
26871,"test"
26872,"train"
26873,"train"
26874,"validation"
26875,"validation"
26876,"train"
26877,"validation"
26878,"train"
26879,"train"
26880,"train"
26881,"validation"
26882,"train"
26883,"validation"
26884,"test"
26885,"train"
26886,"train"
26887,"train"
26888,"validation"
26889,"train"
26890,"test"
26891,"train"
26892,"validation"
26893,"train"
26894,"train"
26895,"validation"
26896,"train"
26897,"train"
26898,"test"
26899,"train"
26900,"train"
26901,"train"
26902,"train"
26903,"train"
26904,"train"
26905,"test"
26906,"train"
26907,"train"
26908,"train"
26909,"test"
26910,"validation"
26911,"train"
26912,"train"
26913,"train"
26914,"train"
26915,"train"
26916,"train"
26917,"train"
26918,"train"
26919,"validation"
26920,"train"
26921,"validation"
26922,"train"
26923,"train"
26924,"test"
26925,"train"
26926,"train"
26927,"train"
26928,"validation"
26929,"train"
26930,"train"
26931,"test"
26932,"train"
26933,"train"
26934,"train"
26935,"train"
26936,"train"
26937,"test"
26938,"validation"
26939,"train"
26940,"train"
26941,"test"
26942,"test"
26943,"train"
26944,"test"
26945,"train"
26946,"train"
26947,"validation"
26948,"train"
26949,"train"
26950,"train"
26951,"test"
26952,"test"
26953,"train"
26954,"validation"
26955,"test"
26956,"test"
26957,"train"
26958,"train"
26959,"validation"
26960,"train"
26961,"test"
26962,"test"
26963,"train"
26964,"train"
26965,"test"
26966,"test"
26967,"test"
26968,"validation"
26969,"test"
26970,"validation"
26971,"train"
26972,"train"
26973,"validation"
26974,"train"
26975,"validation"
26976,"test"
26977,"test"
26978,"test"
26979,"test"
26980,"validation"
26981,"train"
26982,"validation"
26983,"validation"
26984,"validation"
26985,"validation"
26986,"train"
26987,"validation"
26988,"train"
26989,"test"
26990,"train"
26991,"train"
26992,"test"
26993,"train"
26994,"validation"
26995,"train"
26996,"train"
26997,"test"
26998,"test"
26999,"train"
27000,"train"
27001,"train"
27002,"train"
27003,"train"
27004,"test"
27005,"test"
27006,"test"
27007,"validation"
27008,"train"
27009,"train"
27010,"validation"
27011,"test"
27012,"train"
27013,"train"
27014,"test"
27015,"train"
27016,"train"
27017,"train"
27018,"train"
27019,"train"
27020,"train"
27021,"train"
27022,"train"
27023,"train"
27024,"train"
27025,"train"
27026,"test"
27027,"validation"
27028,"train"
27029,"test"
27030,"test"
27031,"train"
27032,"train"
27033,"train"
27034,"train"
27035,"validation"
27036,"test"
27037,"train"
27038,"train"
27039,"train"
27040,"train"
27041,"train"
27042,"validation"
27043,"train"
27044,"validation"
27045,"train"
27046,"train"
27047,"train"
27048,"train"
27049,"train"
27050,"validation"
27051,"test"
27052,"validation"
27053,"train"
27054,"test"
27055,"train"
27056,"train"
27057,"validation"
27058,"train"
27059,"test"
27060,"train"
27061,"validation"
27062,"test"
27063,"validation"
27064,"train"
27065,"train"
27066,"test"
27067,"train"
27068,"test"
27069,"train"
27070,"train"
27071,"train"
27072,"train"
27073,"test"
27074,"train"
27075,"train"
27076,"train"
27077,"train"
27078,"train"
27079,"train"
27080,"test"
27081,"train"
27082,"train"
27083,"train"
27084,"train"
27085,"validation"
27086,"test"
27087,"train"
27088,"train"
27089,"train"
27090,"train"
27091,"train"
27092,"validation"
27093,"train"
27094,"train"
27095,"train"
27096,"validation"
27097,"train"
27098,"test"
27099,"train"
27100,"validation"
27101,"validation"
27102,"test"
27103,"train"
27104,"train"
27105,"train"
27106,"train"
27107,"validation"
27108,"test"
27109,"test"
27110,"test"
27111,"validation"
27112,"test"
27113,"train"
27114,"validation"
27115,"train"
27116,"test"
27117,"train"
27118,"train"
27119,"test"
27120,"train"
27121,"train"
27122,"train"
27123,"train"
27124,"train"
27125,"test"
27126,"test"
27127,"test"
27128,"train"
27129,"train"
27130,"validation"
27131,"train"
27132,"train"
27133,"train"
27134,"test"
27135,"train"
27136,"train"
27137,"train"
27138,"validation"
27139,"validation"
27140,"validation"
27141,"test"
27142,"validation"
27143,"train"
27144,"train"
27145,"validation"
27146,"validation"
27147,"train"
27148,"train"
27149,"train"
27150,"train"
27151,"test"
27152,"train"
27153,"train"
27154,"train"
27155,"test"
27156,"validation"
27157,"train"
27158,"train"
27159,"validation"
27160,"test"
27161,"test"
27162,"train"
27163,"test"
27164,"train"
27165,"test"
27166,"test"
27167,"test"
27168,"train"
27169,"test"
27170,"train"
27171,"train"
27172,"validation"
27173,"train"
27174,"test"
27175,"train"
27176,"test"
27177,"train"
27178,"train"
27179,"train"
27180,"train"
27181,"train"
27182,"validation"
27183,"validation"
27184,"test"
27185,"test"
27186,"validation"
27187,"test"
27188,"validation"
27189,"train"
27190,"validation"
27191,"train"
27192,"test"
27193,"train"
27194,"train"
27195,"validation"
27196,"validation"
27197,"train"
27198,"train"
27199,"train"
27200,"train"
27201,"test"
27202,"train"
27203,"validation"
27204,"train"
27205,"train"
27206,"train"
27207,"train"
27208,"validation"
27209,"train"
27210,"train"
27211,"validation"
27212,"train"
27213,"train"
27214,"train"
27215,"validation"
27216,"train"
27217,"test"
27218,"train"
27219,"train"
27220,"train"
27221,"test"
27222,"test"
27223,"train"
27224,"train"
27225,"test"
27226,"train"
27227,"train"
27228,"validation"
27229,"train"
27230,"validation"
27231,"train"
27232,"train"
27233,"train"
27234,"test"
27235,"test"
27236,"train"
27237,"test"
27238,"train"
27239,"train"
27240,"train"
27241,"test"
27242,"train"
27243,"train"
27244,"test"
27245,"train"
27246,"train"
27247,"train"
27248,"test"
27249,"train"
27250,"validation"
27251,"train"
27252,"train"
27253,"train"
27254,"test"
27255,"train"
27256,"validation"
27257,"train"
27258,"train"
27259,"train"
27260,"train"
27261,"train"
27262,"train"
27263,"train"
27264,"test"
27265,"test"
27266,"train"
27267,"train"
27268,"validation"
27269,"train"
27270,"validation"
27271,"test"
27272,"validation"
27273,"train"
27274,"test"
27275,"validation"
27276,"train"
27277,"test"
27278,"validation"
27279,"test"
27280,"test"
27281,"train"
27282,"test"
27283,"train"
27284,"train"
27285,"validation"
27286,"test"
27287,"train"
27288,"test"
27289,"test"
27290,"train"
27291,"test"
27292,"validation"
27293,"train"
27294,"train"
27295,"train"
27296,"validation"
27297,"train"
27298,"test"
27299,"test"
27300,"train"
27301,"test"
27302,"train"
27303,"validation"
27304,"train"
27305,"test"
27306,"train"
27307,"validation"
27308,"test"
27309,"train"
27310,"train"
27311,"train"
27312,"test"
27313,"validation"
27314,"validation"
27315,"validation"
27316,"test"
27317,"validation"
27318,"validation"
27319,"validation"
27320,"train"
27321,"train"
27322,"train"
27323,"train"
27324,"train"
27325,"validation"
27326,"train"
27327,"test"
27328,"test"
27329,"validation"
27330,"train"
27331,"test"
27332,"validation"
27333,"validation"
27334,"train"
27335,"test"
27336,"test"
27337,"test"
27338,"validation"
27339,"train"
27340,"train"
27341,"train"
27342,"test"
27343,"train"
27344,"train"
27345,"validation"
27346,"test"
27347,"train"
27348,"validation"
27349,"train"
27350,"train"
27351,"test"
27352,"validation"
27353,"test"
27354,"test"
27355,"train"
27356,"test"
27357,"train"
27358,"train"
27359,"validation"
27360,"train"
27361,"train"
27362,"test"
27363,"test"
27364,"test"
27365,"train"
27366,"train"
27367,"validation"
27368,"test"
27369,"train"
27370,"train"
27371,"train"
27372,"test"
27373,"train"
27374,"validation"
27375,"test"
27376,"train"
27377,"validation"
27378,"train"
27379,"train"
27380,"train"
27381,"train"
27382,"train"
27383,"validation"
27384,"train"
27385,"validation"
27386,"validation"
27387,"train"
27388,"validation"
27389,"train"
27390,"validation"
27391,"test"
27392,"validation"
27393,"train"
27394,"train"
27395,"train"
27396,"train"
27397,"test"
27398,"train"
27399,"train"
27400,"train"
27401,"train"
27402,"test"
27403,"train"
27404,"train"
27405,"train"
27406,"test"
27407,"validation"
27408,"train"
27409,"train"
27410,"validation"
27411,"train"
27412,"train"
27413,"validation"
27414,"train"
27415,"train"
27416,"train"
27417,"train"
27418,"validation"
27419,"validation"
27420,"train"
27421,"train"
27422,"validation"
27423,"train"
27424,"train"
27425,"validation"
27426,"validation"
27427,"train"
27428,"test"
27429,"test"
27430,"test"
27431,"validation"
27432,"train"
27433,"train"
27434,"validation"
27435,"train"
27436,"train"
27437,"train"
27438,"train"
27439,"train"
27440,"validation"
27441,"train"
27442,"train"
27443,"test"
27444,"train"
27445,"train"
27446,"test"
27447,"train"
27448,"train"
27449,"train"
27450,"train"
27451,"train"
27452,"test"
27453,"train"
27454,"train"
27455,"train"
27456,"train"
27457,"train"
27458,"validation"
27459,"test"
27460,"train"
27461,"train"
27462,"train"
27463,"validation"
27464,"test"
27465,"train"
27466,"train"
27467,"validation"
27468,"train"
27469,"train"
27470,"train"
27471,"train"
27472,"validation"
27473,"train"
27474,"validation"
27475,"test"
27476,"validation"
27477,"train"
27478,"validation"
27479,"train"
27480,"test"
27481,"test"
27482,"test"
27483,"validation"
27484,"train"
27485,"train"
27486,"train"
27487,"train"
27488,"validation"
27489,"train"
27490,"train"
27491,"train"
27492,"test"
27493,"test"
27494,"train"
27495,"test"
27496,"train"
27497,"test"
27498,"train"
27499,"train"
27500,"train"
27501,"train"
27502,"train"
27503,"validation"
27504,"train"
27505,"train"
27506,"train"
27507,"train"
27508,"train"
27509,"test"
27510,"test"
27511,"test"
27512,"train"
27513,"validation"
27514,"train"
27515,"test"
27516,"train"
27517,"validation"
27518,"train"
27519,"test"
27520,"train"
27521,"train"
27522,"train"
27523,"train"
27524,"train"
27525,"train"
27526,"validation"
27527,"validation"
27528,"train"
27529,"test"
27530,"test"
27531,"train"
27532,"train"
27533,"test"
27534,"test"
27535,"test"
27536,"test"
27537,"test"
27538,"train"
27539,"test"
27540,"train"
27541,"validation"
27542,"test"
27543,"test"
27544,"train"
27545,"test"
27546,"train"
27547,"train"
27548,"train"
27549,"test"
27550,"test"
27551,"validation"
27552,"test"
27553,"train"
27554,"train"
27555,"train"
27556,"train"
27557,"train"
27558,"train"
27559,"test"
27560,"train"
27561,"validation"
27562,"validation"
27563,"train"
27564,"validation"
27565,"train"
27566,"train"
27567,"train"
27568,"validation"
27569,"validation"
27570,"train"
27571,"test"
27572,"validation"
27573,"validation"
27574,"train"
27575,"train"
27576,"test"
27577,"train"
27578,"train"
27579,"train"
27580,"test"
27581,"train"
27582,"train"
27583,"train"
27584,"train"
27585,"validation"
27586,"train"
27587,"train"
27588,"validation"
27589,"validation"
27590,"train"
27591,"validation"
27592,"train"
27593,"train"
27594,"validation"
27595,"test"
27596,"train"
27597,"validation"
27598,"train"
27599,"test"
27600,"test"
27601,"validation"
27602,"validation"
27603,"validation"
27604,"validation"
27605,"train"
27606,"train"
27607,"train"
27608,"train"
27609,"validation"
27610,"test"
27611,"train"
27612,"validation"
27613,"validation"
27614,"train"
27615,"train"
27616,"train"
27617,"train"
27618,"train"
27619,"train"
27620,"train"
27621,"validation"
27622,"train"
27623,"train"
27624,"train"
27625,"validation"
27626,"train"
27627,"train"
27628,"train"
27629,"train"
27630,"train"
27631,"train"
27632,"test"
27633,"train"
27634,"validation"
27635,"train"
27636,"validation"
27637,"train"
27638,"train"
27639,"train"
27640,"train"
27641,"train"
27642,"train"
27643,"train"
27644,"train"
27645,"validation"
27646,"train"
27647,"train"
27648,"train"
27649,"train"
27650,"test"
27651,"validation"
27652,"validation"
27653,"train"
27654,"test"
27655,"train"
27656,"train"
27657,"train"
27658,"train"
27659,"train"
27660,"train"
27661,"train"
27662,"train"
27663,"train"
27664,"validation"
27665,"train"
27666,"train"
27667,"train"
27668,"train"
27669,"test"
27670,"train"
27671,"validation"
27672,"train"
27673,"validation"
27674,"train"
27675,"validation"
27676,"train"
27677,"train"
27678,"test"
27679,"train"
27680,"test"
27681,"train"
27682,"train"
27683,"test"
27684,"test"
27685,"validation"
27686,"train"
27687,"test"
27688,"train"
27689,"validation"
27690,"train"
27691,"train"
27692,"train"
27693,"validation"
27694,"train"
27695,"train"
27696,"validation"
27697,"train"
27698,"test"
27699,"train"
27700,"train"
27701,"train"
27702,"train"
27703,"validation"
27704,"validation"
27705,"test"
27706,"train"
27707,"train"
27708,"train"
27709,"train"
27710,"validation"
27711,"train"
27712,"train"
27713,"test"
27714,"validation"
27715,"test"
27716,"train"
27717,"validation"
27718,"validation"
27719,"train"
27720,"validation"
27721,"validation"
27722,"train"
27723,"train"
27724,"train"
27725,"train"
27726,"test"
27727,"train"
27728,"train"
27729,"train"
27730,"test"
27731,"train"
27732,"train"
27733,"train"
27734,"train"
27735,"train"
27736,"validation"
27737,"train"
27738,"train"
27739,"train"
27740,"train"
27741,"train"
27742,"train"
27743,"train"
27744,"train"
27745,"train"
27746,"train"
27747,"train"
27748,"test"
27749,"train"
27750,"train"
27751,"validation"
27752,"validation"
27753,"train"
27754,"test"
27755,"validation"
27756,"test"
27757,"train"
27758,"test"
27759,"test"
27760,"train"
27761,"validation"
27762,"validation"
27763,"train"
27764,"test"
27765,"train"
27766,"test"
27767,"train"
27768,"train"
27769,"test"
27770,"train"
27771,"train"
27772,"test"
27773,"train"
27774,"train"
27775,"test"
27776,"test"
27777,"test"
27778,"validation"
27779,"test"
27780,"train"
27781,"test"
27782,"train"
27783,"train"
27784,"validation"
27785,"train"
27786,"validation"
27787,"train"
27788,"test"
27789,"train"
27790,"train"
27791,"train"
27792,"train"
27793,"validation"
27794,"validation"
27795,"test"
27796,"train"
27797,"train"
27798,"test"
27799,"test"
27800,"train"
27801,"train"
27802,"test"
27803,"train"
27804,"validation"
27805,"train"
27806,"train"
27807,"validation"
27808,"validation"
27809,"validation"
27810,"validation"
27811,"test"
27812,"validation"
27813,"train"
27814,"train"
27815,"train"
27816,"test"
27817,"validation"
27818,"validation"
27819,"train"
27820,"train"
27821,"train"
27822,"train"
27823,"train"
27824,"validation"
27825,"validation"
27826,"validation"
27827,"train"
27828,"train"
27829,"validation"
27830,"train"
27831,"train"
27832,"train"
27833,"test"
27834,"train"
27835,"train"
27836,"validation"
27837,"validation"
27838,"train"
27839,"train"
27840,"train"
27841,"validation"
27842,"train"
27843,"train"
27844,"train"
27845,"train"
27846,"validation"
27847,"train"
27848,"train"
27849,"train"
27850,"validation"
27851,"train"
27852,"train"
27853,"validation"
27854,"validation"
27855,"test"
27856,"test"
27857,"test"
27858,"validation"
27859,"train"
27860,"test"
27861,"validation"
27862,"train"
27863,"train"
27864,"validation"
27865,"validation"
27866,"validation"
27867,"train"
27868,"validation"
27869,"test"
27870,"train"
27871,"test"
27872,"test"
27873,"train"
27874,"validation"
27875,"train"
27876,"train"
27877,"train"
27878,"test"
27879,"train"
27880,"validation"
27881,"train"
27882,"validation"
27883,"train"
27884,"train"
27885,"test"
27886,"train"
27887,"train"
27888,"train"
27889,"train"
27890,"train"
27891,"train"
27892,"test"
27893,"validation"
27894,"test"
27895,"train"
27896,"validation"
27897,"train"
27898,"train"
27899,"validation"
27900,"train"
27901,"train"
27902,"test"
27903,"validation"
27904,"train"
27905,"train"
27906,"train"
27907,"validation"
27908,"train"
27909,"train"
27910,"train"
27911,"validation"
27912,"train"
27913,"train"
27914,"train"
27915,"test"
27916,"validation"
27917,"train"
27918,"validation"
27919,"train"
27920,"validation"
27921,"train"
27922,"train"
27923,"validation"
27924,"train"
27925,"train"
27926,"train"
27927,"validation"
27928,"test"
27929,"test"
27930,"test"
27931,"train"
27932,"train"
27933,"train"
27934,"train"
27935,"train"
27936,"train"
27937,"train"
27938,"test"
27939,"validation"
27940,"train"
27941,"train"
27942,"train"
27943,"train"
27944,"train"
27945,"train"
27946,"train"
27947,"test"
27948,"train"
27949,"train"
27950,"train"
27951,"validation"
27952,"validation"
27953,"train"
27954,"train"
27955,"train"
27956,"train"
27957,"test"
27958,"train"
27959,"train"
27960,"train"
27961,"train"
27962,"validation"
27963,"train"
27964,"validation"
27965,"test"
27966,"validation"
27967,"validation"
27968,"train"
27969,"test"
27970,"train"
27971,"train"
27972,"train"
27973,"validation"
27974,"train"
27975,"train"
27976,"train"
27977,"train"
27978,"train"
27979,"test"
27980,"train"
27981,"train"
27982,"train"
27983,"train"
27984,"validation"
27985,"validation"
27986,"train"
27987,"train"
27988,"test"
27989,"train"
27990,"train"
27991,"train"
27992,"train"
27993,"test"
27994,"validation"
27995,"validation"
27996,"test"
27997,"train"
27998,"train"
27999,"test"
28000,"train"
28001,"test"
28002,"train"
28003,"train"
28004,"test"
28005,"train"
28006,"test"
28007,"test"
28008,"test"
28009,"test"
28010,"test"
28011,"test"
28012,"train"
28013,"test"
28014,"train"
28015,"train"
28016,"train"
28017,"train"
28018,"train"
28019,"validation"
28020,"test"
28021,"test"
28022,"test"
28023,"test"
28024,"train"
28025,"train"
28026,"train"
28027,"train"
28028,"validation"
28029,"validation"
28030,"train"
28031,"train"
28032,"test"
28033,"train"
28034,"train"
28035,"train"
28036,"validation"
28037,"test"
28038,"validation"
28039,"train"
28040,"test"
28041,"train"
28042,"train"
28043,"train"
28044,"train"
28045,"train"
28046,"validation"
28047,"train"
28048,"validation"
28049,"validation"
28050,"train"
28051,"test"
28052,"test"
28053,"train"
28054,"train"
28055,"train"
28056,"validation"
28057,"validation"
28058,"validation"
28059,"train"
28060,"train"
28061,"test"
28062,"test"
28063,"test"
28064,"validation"
28065,"validation"
28066,"train"
28067,"train"
28068,"validation"
28069,"train"
28070,"train"
28071,"train"
28072,"test"
28073,"train"
28074,"train"
28075,"train"
28076,"validation"
28077,"train"
28078,"train"
28079,"train"
28080,"train"
28081,"test"
28082,"train"
28083,"train"
28084,"train"
28085,"train"
28086,"train"
28087,"train"
28088,"train"
28089,"train"
28090,"train"
28091,"train"
28092,"train"
28093,"test"
28094,"validation"
28095,"validation"
28096,"test"
28097,"validation"
28098,"train"
28099,"train"
28100,"validation"
28101,"validation"
28102,"test"
28103,"train"
28104,"test"
28105,"train"
28106,"train"
28107,"validation"
28108,"train"
28109,"train"
28110,"train"
28111,"train"
28112,"train"
28113,"test"
28114,"train"
28115,"train"
28116,"test"
28117,"train"
28118,"validation"
28119,"validation"
28120,"test"
28121,"validation"
28122,"test"
28123,"train"
28124,"validation"
28125,"train"
28126,"train"
28127,"train"
28128,"train"
28129,"test"
28130,"validation"
28131,"test"
28132,"train"
28133,"train"
28134,"train"
28135,"validation"
28136,"train"
28137,"train"
28138,"test"
28139,"train"
28140,"validation"
28141,"test"
28142,"validation"
28143,"train"
28144,"test"
28145,"train"
28146,"train"
28147,"train"
28148,"train"
28149,"train"
28150,"test"
28151,"test"
28152,"train"
28153,"train"
28154,"validation"
28155,"test"
28156,"test"
28157,"train"
28158,"train"
28159,"validation"
28160,"validation"
28161,"train"
28162,"validation"
28163,"train"
28164,"train"
28165,"validation"
28166,"test"
28167,"train"
28168,"validation"
28169,"train"
28170,"validation"
28171,"validation"
28172,"train"
28173,"train"
28174,"train"
28175,"train"
28176,"train"
28177,"test"
28178,"validation"
28179,"train"
28180,"train"
28181,"validation"
28182,"test"
28183,"test"
28184,"train"
28185,"train"
28186,"train"
28187,"train"
28188,"test"
28189,"test"
28190,"train"
28191,"train"
28192,"train"
28193,"train"
28194,"train"
28195,"train"
28196,"train"
28197,"train"
28198,"validation"
28199,"test"
28200,"train"
28201,"train"
28202,"train"
28203,"train"
28204,"train"
28205,"train"
28206,"train"
28207,"validation"
28208,"train"
28209,"validation"
28210,"train"
28211,"train"
28212,"test"
28213,"train"
28214,"validation"
28215,"train"
28216,"train"
28217,"train"
28218,"test"
28219,"test"
28220,"validation"
28221,"validation"
28222,"train"
28223,"train"
28224,"test"
28225,"test"
28226,"train"
28227,"test"
28228,"validation"
28229,"validation"
28230,"test"
28231,"train"
28232,"train"
28233,"train"
28234,"train"
28235,"train"
28236,"train"
28237,"test"
28238,"validation"
28239,"train"
28240,"train"
28241,"train"
28242,"validation"
28243,"train"
28244,"test"
28245,"train"
28246,"test"
28247,"train"
28248,"validation"
28249,"test"
28250,"test"
28251,"train"
28252,"train"
28253,"validation"
28254,"train"
28255,"train"
28256,"train"
28257,"train"
28258,"train"
28259,"train"
28260,"validation"
28261,"test"
28262,"test"
28263,"test"
28264,"train"
28265,"test"
28266,"train"
28267,"train"
28268,"train"
28269,"test"
28270,"train"
28271,"test"
28272,"train"
28273,"train"
28274,"train"
28275,"test"
28276,"validation"
28277,"train"
28278,"train"
28279,"train"
28280,"test"
28281,"validation"
28282,"test"
28283,"validation"
28284,"test"
28285,"train"
28286,"train"
28287,"train"
28288,"train"
28289,"train"
28290,"train"
28291,"train"
28292,"train"
28293,"train"
28294,"train"
28295,"train"
28296,"validation"
28297,"train"
28298,"train"
28299,"train"
28300,"train"
28301,"test"
28302,"train"
28303,"test"
28304,"test"
28305,"train"
28306,"train"
28307,"train"
28308,"test"
28309,"train"
28310,"train"
28311,"train"
28312,"test"
28313,"validation"
28314,"validation"
28315,"train"
28316,"train"
28317,"validation"
28318,"test"
28319,"test"
28320,"test"
28321,"train"
28322,"train"
28323,"test"
28324,"train"
28325,"train"
28326,"validation"
28327,"test"
28328,"train"
28329,"train"
28330,"train"
28331,"train"
28332,"train"
28333,"test"
28334,"train"
28335,"test"
28336,"train"
28337,"validation"
28338,"train"
28339,"validation"
28340,"train"
28341,"train"
28342,"test"
28343,"validation"
28344,"validation"
28345,"train"
28346,"train"
28347,"test"
28348,"validation"
28349,"train"
28350,"train"
28351,"train"
28352,"train"
28353,"train"
28354,"validation"
28355,"train"
28356,"train"
28357,"validation"
28358,"train"
28359,"validation"
28360,"train"
28361,"train"
28362,"validation"
28363,"train"
28364,"test"
28365,"train"
28366,"validation"
28367,"train"
28368,"test"
28369,"validation"
28370,"train"
28371,"validation"
28372,"train"
28373,"test"
28374,"train"
28375,"test"
28376,"train"
28377,"train"
28378,"train"
28379,"validation"
28380,"test"
28381,"test"
28382,"test"
28383,"test"
28384,"validation"
28385,"train"
28386,"test"
28387,"train"
28388,"validation"
28389,"validation"
28390,"test"
28391,"validation"
28392,"validation"
28393,"validation"
28394,"train"
28395,"train"
28396,"train"
28397,"train"
28398,"test"
28399,"train"
28400,"train"
28401,"validation"
28402,"train"
28403,"validation"
28404,"train"
28405,"train"
28406,"train"
28407,"test"
28408,"test"
28409,"train"
28410,"train"
28411,"test"
28412,"train"
28413,"validation"
28414,"validation"
28415,"train"
28416,"train"
28417,"train"
28418,"test"
28419,"train"
28420,"train"
28421,"validation"
28422,"train"
28423,"train"
28424,"train"
28425,"train"
28426,"train"
28427,"validation"
28428,"train"
28429,"train"
28430,"test"
28431,"train"
28432,"train"
28433,"train"
28434,"validation"
28435,"validation"
28436,"test"
28437,"train"
28438,"test"
28439,"test"
28440,"train"
28441,"train"
28442,"validation"
28443,"train"
28444,"train"
28445,"test"
28446,"train"
28447,"train"
28448,"train"
28449,"train"
28450,"train"
28451,"validation"
28452,"train"
28453,"test"
28454,"train"
28455,"train"
28456,"train"
28457,"test"
28458,"train"
28459,"train"
28460,"train"
28461,"train"
28462,"train"
28463,"train"
28464,"train"
28465,"test"
28466,"train"
28467,"train"
28468,"train"
28469,"train"
28470,"validation"
28471,"test"
28472,"train"
28473,"validation"
28474,"train"
28475,"train"
28476,"validation"
28477,"train"
28478,"train"
28479,"train"
28480,"validation"
28481,"test"
28482,"train"
28483,"train"
28484,"validation"
28485,"test"
28486,"train"
28487,"train"
28488,"train"
28489,"test"
28490,"train"
28491,"train"
28492,"train"
28493,"train"
28494,"train"
28495,"train"
28496,"train"
28497,"test"
28498,"train"
28499,"test"
28500,"validation"
28501,"train"
28502,"test"
28503,"test"
28504,"validation"
28505,"validation"
28506,"validation"
28507,"validation"
28508,"train"
28509,"validation"
28510,"train"
28511,"train"
28512,"train"
28513,"train"
28514,"train"
28515,"validation"
28516,"test"
28517,"train"
28518,"validation"
28519,"train"
28520,"test"
28521,"validation"
28522,"train"
28523,"validation"
28524,"train"
28525,"train"
28526,"validation"
28527,"validation"
28528,"train"
28529,"train"
28530,"validation"
28531,"train"
28532,"train"
28533,"train"
28534,"train"
28535,"train"
28536,"test"
28537,"test"
28538,"validation"
28539,"validation"
28540,"train"
28541,"train"
28542,"train"
28543,"validation"
28544,"test"
28545,"test"
28546,"validation"
28547,"validation"
28548,"test"
28549,"train"
28550,"test"
28551,"train"
28552,"train"
28553,"train"
28554,"train"
28555,"train"
28556,"train"
28557,"train"
28558,"train"
28559,"test"
28560,"validation"
28561,"train"
28562,"validation"
28563,"train"
28564,"train"
28565,"train"
28566,"train"
28567,"train"
28568,"validation"
28569,"train"
28570,"train"
28571,"test"
28572,"train"
28573,"train"
28574,"train"
28575,"train"
28576,"train"
28577,"train"
28578,"train"
28579,"validation"
28580,"validation"
28581,"validation"
28582,"test"
28583,"train"
28584,"train"
28585,"validation"
28586,"train"
28587,"validation"
28588,"train"
28589,"train"
28590,"train"
28591,"train"
28592,"train"
28593,"test"
28594,"train"
28595,"validation"
28596,"validation"
28597,"train"
28598,"train"
28599,"train"
28600,"test"
28601,"test"
28602,"train"
28603,"train"
28604,"train"
28605,"train"
28606,"train"
28607,"train"
28608,"validation"
28609,"validation"
28610,"train"
28611,"train"
28612,"train"
28613,"train"
28614,"train"
28615,"test"
28616,"train"
28617,"train"
28618,"train"
28619,"train"
28620,"train"
28621,"train"
28622,"train"
28623,"train"
28624,"train"
28625,"train"
28626,"test"
28627,"train"
28628,"validation"
28629,"train"
28630,"validation"
28631,"test"
28632,"validation"
28633,"train"
28634,"train"
28635,"train"
28636,"train"
28637,"test"
28638,"train"
28639,"train"
28640,"train"
28641,"validation"
28642,"train"
28643,"test"
28644,"train"
28645,"train"
28646,"train"
28647,"train"
28648,"train"
28649,"test"
28650,"train"
28651,"train"
28652,"train"
28653,"train"
28654,"train"
28655,"train"
28656,"validation"
28657,"test"
28658,"test"
28659,"test"
28660,"validation"
28661,"train"
28662,"train"
28663,"train"
28664,"test"
28665,"train"
28666,"train"
28667,"test"
28668,"test"
28669,"test"
28670,"train"
28671,"validation"
28672,"train"
28673,"test"
28674,"train"
28675,"train"
28676,"train"
28677,"test"
28678,"train"
28679,"test"
28680,"train"
28681,"train"
28682,"train"
28683,"train"
28684,"validation"
28685,"train"
28686,"train"
28687,"train"
28688,"train"
28689,"validation"
28690,"train"
28691,"test"
28692,"train"
28693,"train"
28694,"train"
28695,"train"
28696,"validation"
28697,"train"
28698,"train"
28699,"test"
28700,"test"
28701,"train"
28702,"train"
28703,"train"
28704,"train"
28705,"train"
28706,"validation"
28707,"test"
28708,"train"
28709,"train"
28710,"train"
28711,"train"
28712,"train"
28713,"validation"
28714,"test"
28715,"train"
28716,"train"
28717,"test"
28718,"test"
28719,"validation"
28720,"train"
28721,"test"
28722,"train"
28723,"test"
28724,"test"
28725,"train"
28726,"train"
28727,"train"
28728,"train"
28729,"test"
28730,"train"
28731,"train"
28732,"validation"
